league,season,team,spi,win_forecast
UEFA Champions League,2019,Paris Saint-Germain,88.50801,0.05625
UEFA Champions League,2019,Real Madrid,85.2734,0.0288
UEFA Champions League,2019,Tottenham Hotspur,84.49071,0.0234
UEFA Champions League,2019,Borussia Dortmund,84.31643,0.0225
UEFA Champions League,2019,Chelsea,84.31412,0.0219
UEFA Champions League,2019,Ajax,82.41479,0.01825
UEFA Champions League,2019,Atletico Madrid,83.9369,0.01685
UEFA Champions League,2019,RB Leipzig,82.83305,0.01505
UEFA Champions League,2019,Bayer Leverkusen,82.0201,0.01315
UEFA Champions League,2019,Napoli,81.98098,0.0123
UEFA Champions League,2019,FC Salzburg,81.61547,0.01195
UEFA Champions League,2019,Internazionale,80.23023,0.0081
UEFA Champions League,2019,Valencia,76.86302,0.0061
UEFA Champions League,2019,Benfica,76.3759,0.00395
UEFA Champions League,2019,Lyon,74.90903,0.00345
UEFA Champions League,2019,Olympiacos,74.84871,0.00205
UEFA Champions League,2019,Shakhtar Donetsk,70.96714,0.0019
UEFA Champions League,2019,Zenit St Petersburg,72.50933,0.00145
UEFA Champions League,2019,Atalanta,67.02881,0.00095
UEFA Champions League,2019,Club Brugge,68.51081,0.00065
UEFA Champions League,2019,Lille,69.16224,0.00055
UEFA Champions League,2019,Dinamo Zagreb,66.61068,0.00055
UEFA Champions League,2019,Galatasaray,66.81696,0.0003
UEFA Champions League,2019,Lokomotiv Moscow,65.93182,0.0003
UEFA Champions League,2019,Genk,63.73613,0.00015
UEFA Champions League,2019,Red Star Belgrade,62.40446,5e-05
UEFA Champions League,2019,Slavia Prague,60.34052,1e-05
UEFA Champions League,2018,Barcelona,92.70481,0.1423
UEFA Champions League,2018,Manchester City,92.42807,0.14095
UEFA Champions League,2018,Real Madrid,92.17715,0.13535
UEFA Champions League,2018,Bayern Munich,91.87844,0.12535
UEFA Champions League,2018,Liverpool,90.01768,0.08155
UEFA Champions League,2018,Juventus,89.395,0.0787
UEFA Champions League,2018,Atletico Madrid,86.33841,0.0566
UEFA Champions League,2018,Paris Saint-Germain,88.0628,0.05625
UEFA Champions League,2018,Tottenham Hotspur,85.93601,0.039
UEFA Champions League,2018,Napoli,83.27835,0.02075
UEFA Champions League,2018,AS Roma,80.02368,0.0155
UEFA Champions League,2018,Manchester United,80.00745,0.0133
UEFA Champions League,2018,FC Porto,78.36418,0.0123
UEFA Champions League,2018,Borussia Dortmund,77.83367,0.0108
UEFA Champions League,2018,Galatasaray,76.89643,0.0099
UEFA Champions League,2018,Valencia,78.67057,0.0093
UEFA Champions League,2018,Internazionale,79.30043,0.00925
UEFA Champions League,2018,Benfica,75.91121,0.00725
UEFA Champions League,2018,Lyon,76.57291,0.007
UEFA Champions League,2018,Ajax,76.05812,0.00635
UEFA Champions League,2018,Shakhtar Donetsk,75.74423,0.0053
UEFA Champions League,2018,Young Boys,72.87324,0.004
UEFA Champions League,2018,Schalke 04,71.87176,0.0032
UEFA Champions League,2018,TSG Hoffenheim,71.37629,0.00255
UEFA Champions League,2018,Club Brugge,70.06421,0.0018
UEFA Champions League,2018,CSKA Moscow,69.14614,0.0018
UEFA Champions League,2018,AS Monaco,68.99453,0.00135
UEFA Champions League,2018,AEK Athens,66.44339,0.0009
UEFA Champions League,2018,PSV,69.544,0.00075
UEFA Champions League,2018,Red Star Belgrade,67.19438,0.0003
UEFA Champions League,2018,Lokomotiv Moscow,62.0129,0.0003
UEFA Champions League,2018,Viktoria Plzen,62.29795,1e-05
UEFA Champions League,2017,Real Madrid,93.51335,0.17945
UEFA Champions League,2017,Bayern Munich,92.64406,0.1665
UEFA Champions League,2017,Barcelona,92.5615,0.16515
UEFA Champions League,2017,Paris Saint-Germain,89.45502,0.1016
UEFA Champions League,2017,Juventus,87.04588,0.0691
UEFA Champions League,2017,Borussia Dortmund,86.50187,0.04745
UEFA Champions League,2017,Manchester United,84.31768,0.0431
UEFA Champions League,2017,Manchester City,84.47084,0.0383
UEFA Champions League,2017,AS Monaco,81.45308,0.02555
UEFA Champions League,2017,Napoli,81.74394,0.02505
UEFA Champions League,2017,Atletico Madrid,81.85979,0.02495
UEFA Champions League,2017,Chelsea,82.04843,0.02315
UEFA Champions League,2017,AS Roma,81.51147,0.02125
UEFA Champions League,2017,Tottenham Hotspur,80.39704,0.01445
UEFA Champions League,2017,Sevilla FC,76.03105,0.0113
UEFA Champions League,2017,Liverpool,76.53266,0.01105
UEFA Champions League,2017,Benfica,76.7048,0.0101
UEFA Champions League,2017,FC Porto,73.76832,0.00645
UEFA Champions League,2017,RB Leipzig,74.04153,0.0051
UEFA Champions League,2017,Shakhtar Donetsk,72.9044,0.0045
UEFA Champions League,2017,CSKA Moscow,70.40367,0.00325
UEFA Champions League,2017,Sporting CP,69.60579,0.0015
UEFA Champions League,2017,Besiktas,64.1676,0.00045
UEFA Champions League,2017,Spartak Moscow,61.64359,0.00045
UEFA Champions League,2017,Olympiacos,62.2974,0.00025
UEFA Champions League,2017,Anderlecht,62.5276,0.0002
UEFA Champions League,2017,Basel,61.23271,0.0002
UEFA Champions League,2017,Feyenoord,58.85037,0.0001
UEFA Champions League,2017,Celtic,64.04314,5e-05
UEFA Champions League,2017,Apoel Nicosia,53.82887,1e-05
UEFA Champions League,2017,NK Maribor,43.48716,1e-05
UEFA Champions League,2017,FK Qarabag,39.65653,1e-05
UEFA Champions League,2016,Bayern Munich,,0.2112
UEFA Champions League,2016,Barcelona,,0.2014
UEFA Champions League,2016,Real Madrid,,0.1095
UEFA Champions League,2016,Manchester City,,0.0811
UEFA Champions League,2016,Juventus,,0.0799
UEFA Champions League,2016,Atletico Madrid,,0.0695
UEFA Champions League,2016,Arsenal,,0.0529
UEFA Champions League,2016,Borussia Dortmund,,0.0448
UEFA Champions League,2016,Paris Saint-Germain,,0.0361
UEFA Champions League,2016,Napoli,,0.0334
UEFA Champions League,2016,Bayer Leverkusen,,0.0206
UEFA Champions League,2016,Tottenham Hotspur,,0.0168
UEFA Champions League,2016,Sevilla FC,,0.01
UEFA Champions League,2016,Leicester City,,0.0099
UEFA Champions League,2016,FC Porto,,0.0047
UEFA Champions League,2016,AS Monaco,,0.004
UEFA Champions League,2016,Borussia Monchengladbach,,0.0033
UEFA Champions League,2016,Benfica,,0.003
UEFA Champions League,2016,Dynamo Kiev,,0.0027
UEFA Champions League,2016,Sporting CP,,0.0021
UEFA Champions League,2016,Lyon,,0.0015
UEFA Champions League,2016,Ludogorets,,0.0007
UEFA Champions League,2016,Celtic,,0.0003
UEFA Champions League,2016,PSV,,0.0003
UEFA Champions League,2016,FC Copenhagen,,0.0002
UEFA Champions League,2016,Dinamo Zagreb,,0.0001
UEFA Champions League,2016,CSKA Moscow,,1e-05
UEFA Champions League,2016,Basel,,1e-05
UEFA Champions League,2016,Club Brugge,,1e-05
UEFA Champions League,2016,Besiktas,,1e-05
UEFA Champions League,2016,Legia Warsaw,,1e-05
UEFA Champions League,2016,Rostov,,1e-05
UEFA Europa League,2022,Arsenal,80.63421,0.0925
UEFA Europa League,2022,Barcelona,85.8153,0.0498
UEFA Europa League,2022,Real Sociedad,75.10766,0.0479
UEFA Europa League,2022,Internazionale,81.9954,0.0454
UEFA Europa League,2022,PSV,75.40184,0.045
UEFA Europa League,2022,AS Roma,73.9133,0.0439
UEFA Europa League,2022,Feyenoord,73.81057,0.04165
UEFA Europa League,2022,Manchester United,74.08624,0.03895
UEFA Europa League,2022,Ajax,85.18517,0.03515
UEFA Europa League,2022,Liverpool,90.03373,0.0328
UEFA Europa League,2022,Bayern Munich,93.17214,0.03185
UEFA Europa League,2022,Real Betis,71.8691,0.0313
UEFA Europa League,2022,1. FC Union Berlin,71.43869,0.02775
UEFA Europa League,2022,AS Monaco,71.50517,0.02675
UEFA Europa League,2022,Napoli,78.16064,0.0243
UEFA Europa League,2022,SC Freiburg,70.46617,0.02345
UEFA Europa League,2022,Stade Rennes,69.78244,0.0217
UEFA Europa League,2022,FC Salzburg,81.16052,0.02175
UEFA Europa League,2022,AC Milan,79.08377,0.0199
UEFA Europa League,2022,Chelsea,82.73841,0.01965
UEFA Europa League,2022,Lazio,69.66089,0.01875
UEFA Europa League,2022,RB Leipzig,80.59018,0.01755
UEFA Europa League,2022,Real Madrid,86.1726,0.0172
UEFA Europa League,2022,Borussia Dortmund,79.50912,0.01565
UEFA Europa League,2022,FC Porto,78.97374,0.01445
UEFA Europa League,2022,Braga,67.22734,0.01425
UEFA Europa League,2022,Atletico Madrid,80.33958,0.01365
UEFA Europa League,2022,Benfica,77.33121,0.01355
UEFA Europa League,2022,Celtic,74.2102,0.0135
UEFA Europa League,2022,Paris Saint-Germain,90.34565,0.013
UEFA Europa League,2022,Bayer Leverkusen,76.35966,0.0126
UEFA Europa League,2022,Fenerbahce,66.20656,0.01255
UEFA Europa League,2022,Tottenham Hotspur,81.93341,0.0122
UEFA Europa League,2022,Manchester City,92.0993,0.01165
UEFA Europa League,2022,Sporting CP,76.1376,0.0112
UEFA Europa League,2022,Sevilla FC,70.82985,0.01025
UEFA Europa League,2022,Rangers,71.71004,0.0098
UEFA Europa League,2022,Juventus,69.79165,0.0082
UEFA Europa League,2022,Marseille,69.78253,0.0062
UEFA Europa League,2022,Olympiacos,61.11305,0.00555
UEFA Europa League,2022,Nantes,59.8673,0.00365
UEFA Europa League,2022,Club Brugge,67.79272,0.0036
UEFA Europa League,2022,Eintracht Frankfurt,66.9314,0.00355
UEFA Europa League,2022,Dinamo Zagreb,63.44125,0.00265
UEFA Europa League,2022,Red Star Belgrade,57.71118,0.0026
UEFA Europa League,2022,Bodo/Glimt,58.66922,0.002
UEFA Europa League,2022,Shakhtar Donetsk,60.46595,0.00165
UEFA Europa League,2022,Dynamo Kiev,55.38654,0.00145
UEFA Europa League,2022,Trabzonspor,55.52955,0.00145
UEFA Europa League,2022,Ferencvaros,55.2282,0.0014
UEFA Europa League,2022,FC Copenhagen,56.04862,0.0006
UEFA Europa League,2022,Viktoria Plzen,55.04043,0.00045
UEFA Europa League,2022,FC Sheriff Tiraspol,52.76215,0.0004
UEFA Europa League,2022,FC Midtjylland,53.25604,0.0004
UEFA Europa League,2022,SK Sturm Graz,52.70907,0.0004
UEFA Europa League,2022,Union Saint Gilloise,49.65282,0.0003
UEFA Europa League,2022,FK Qarabag,42.67856,0.00015
UEFA Europa League,2022,AEK Larnaca,42.76864,5e-05
UEFA Europa League,2022,Maccabi Haifa,45.44071,5e-05
UEFA Europa League,2022,FC Zurich,40.84245,1e-05
UEFA Europa League,2022,Malmo FF,36.98013,1e-05
UEFA Europa League,2022,Omonia Nicosia,38.79227,1e-05
UEFA Europa League,2022,Ludogorets,39.86789,1e-05
UEFA Europa League,2022,HJK Helsinki,28.37437,1e-05
UEFA Europa League,2021,Napoli,78.38544,0.06335
UEFA Europa League,2021,Real Sociedad,78.3275,0.0482
UEFA Europa League,2021,Manchester City,92.21156,0.0471
UEFA Europa League,2021,Paris Saint-Germain,85.03339,0.0468
UEFA Europa League,2021,RB Leipzig,84.94722,0.04295
UEFA Europa League,2021,Bayer Leverkusen,75.96354,0.042
UEFA Europa League,2021,West Ham United,75.62383,0.0393
UEFA Europa League,2021,Leicester City,75.2477,0.03595
UEFA Europa League,2021,Barcelona,88.23195,0.03375
UEFA Europa League,2021,Bayern Munich,89.71297,0.03235
UEFA Europa League,2021,Rangers,72.09504,0.02985
UEFA Europa League,2021,Benfica,78.20236,0.0291
UEFA Europa League,2021,Atletico Madrid,84.8024,0.0291
UEFA Europa League,2021,Liverpool,88.73918,0.0285
UEFA Europa League,2021,AS Monaco,73.4797,0.02835
UEFA Europa League,2021,Lazio,71.17275,0.0232
UEFA Europa League,2021,Real Betis,72.62479,0.0229
UEFA Europa League,2021,PSV,72.00863,0.02215
UEFA Europa League,2021,Eintracht Frankfurt,70.98506,0.0217
UEFA Europa League,2021,Ajax,84.69979,0.0209
UEFA Europa League,2021,Borussia Dortmund,83.69874,0.02
UEFA Europa League,2021,Lyon,69.73389,0.0182
UEFA Europa League,2021,Manchester United,85.67012,0.0178
UEFA Europa League,2021,Atalanta,79.49558,0.0162
UEFA Europa League,2021,FC Porto,77.29955,0.0161
UEFA Europa League,2021,AC Milan,76.75005,0.0157
UEFA Europa League,2021,Celtic,69.42694,0.01495
UEFA Europa League,2021,Juventus,80.74581,0.0136
UEFA Europa League,2021,Sevilla FC,80.64136,0.0131
UEFA Europa League,2021,Chelsea,89.61424,0.01305
UEFA Europa League,2021,Sporting CP,74.84311,0.0128
UEFA Europa League,2021,Villarreal,76.08462,0.0127
UEFA Europa League,2021,FC Salzburg,78.24646,0.01235
UEFA Europa League,2021,Internazionale,83.32294,0.01115
UEFA Europa League,2021,Real Madrid,86.40152,0.011
UEFA Europa League,2021,VfL Wolfsburg,76.60607,0.0109
UEFA Europa League,2021,Olympiacos,67.21162,0.0107
UEFA Europa League,2021,Dinamo Zagreb,64.76981,0.00865
UEFA Europa League,2021,Genk,65.68133,0.00815
UEFA Europa League,2021,Zenit St Petersburg,70.35807,0.00785
UEFA Europa League,2021,FC Midtjylland,62.96903,0.007
UEFA Europa League,2021,Marseille,64.31128,0.00615
UEFA Europa League,2021,Shakhtar Donetsk,66.54663,0.00555
UEFA Europa League,2021,Braga,62.81173,0.0051
UEFA Europa League,2021,Lille,68.27089,0.0043
UEFA Europa League,2021,Sparta Prague,57.9407,0.0025
UEFA Europa League,2021,Young Boys,63.7816,0.0025
UEFA Europa League,2021,Club Brugge,65.57329,0.0024
UEFA Europa League,2021,Galatasaray,60.71229,0.00235
UEFA Europa League,2021,Red Star Belgrade,57.0348,0.0022
UEFA Europa League,2021,Fenerbahce,58.54052,0.0021
UEFA Europa League,2021,Lokomotiv Moscow,54.54818,0.0008
UEFA Europa League,2021,Besiktas,59.62844,0.00065
UEFA Europa League,2021,Spartak Moscow,54.59474,0.00065
UEFA Europa League,2021,Ferencvaros,55.6332,0.00065
UEFA Europa League,2021,Rapid Vienna,53.20908,0.0006
UEFA Europa League,2021,Antwerp,50.03038,0.0006
UEFA Europa League,2021,Dynamo Kiev,56.8314,0.00045
UEFA Europa League,2021,Legia Warsaw,50.60531,0.0004
UEFA Europa League,2021,SK Sturm Graz,51.94257,0.00025
UEFA Europa League,2021,Brondby,47.13962,0.00015
UEFA Europa League,2021,Malmo FF,50.78188,0.0001
UEFA Europa League,2021,Ludogorets,43.80952,5e-05
UEFA Europa League,2021,FC Sheriff Tiraspol,44.65635,5e-05
UEFA Europa League,2020,Leicester City,81.70637,0.0718
UEFA Europa League,2020,Napoli,81.13012,0.06315
UEFA Europa League,2020,AC Milan,79.82499,0.0511
UEFA Europa League,2020,Tottenham Hotspur,78.86683,0.05055
UEFA Europa League,2020,Arsenal,78.68867,0.04965
UEFA Europa League,2020,Bayer Leverkusen,78.25454,0.04395
UEFA Europa League,2020,Real Sociedad,77.94251,0.0433
UEFA Europa League,2020,Benfica,77.02429,0.0388
UEFA Europa League,2020,Atletico Madrid,87.47255,0.03555
UEFA Europa League,2020,Bayern Munich,94.32717,0.0334
UEFA Europa League,2020,FC Salzburg,80.35422,0.033
UEFA Europa League,2020,Paris Saint-Germain,89.80071,0.0314
UEFA Europa League,2020,AS Roma,75.65348,0.03115
UEFA Europa League,2020,TSG Hoffenheim,74.82947,0.02785
UEFA Europa League,2020,RB Leipzig,84.1317,0.02785
UEFA Europa League,2020,Villarreal,75.42726,0.0271
UEFA Europa League,2020,Manchester United,83.96362,0.0267
UEFA Europa League,2020,Real Madrid,89.25736,0.02355
UEFA Europa League,2020,Internazionale,84.16225,0.02265
UEFA Europa League,2020,Atalanta,79.96602,0.01405
UEFA Europa League,2020,Liverpool,91.43829,0.0138
UEFA Europa League,2020,Granada,71.334,0.0133
UEFA Europa League,2020,Olympiacos,75.22003,0.01325
UEFA Europa League,2020,Lille,71.18827,0.01305
UEFA Europa League,2020,Ajax,75.1409,0.0122
UEFA Europa League,2020,Manchester City,92.84689,0.0113
UEFA Europa League,2020,Shakhtar Donetsk,75.08735,0.01105
UEFA Europa League,2020,Borussia Dortmund,84.04462,0.01105
UEFA Europa League,2020,FC Porto,76.53345,0.0109
UEFA Europa League,2020,Zenit St Petersburg,78.74321,0.0106
UEFA Europa League,2020,Young Boys,68.38628,0.01035
UEFA Europa League,2020,Borussia Monchengladbach,76.50876,0.01
UEFA Europa League,2020,Juventus,82.20989,0.0098
UEFA Europa League,2020,Celtic,68.97159,0.00975
UEFA Europa League,2020,Barcelona,90.99412,0.00895
UEFA Europa League,2020,Sevilla FC,81.01348,0.0085
UEFA Europa League,2020,Chelsea,83.65035,0.0084
UEFA Europa League,2020,Dinamo Zagreb,65.4478,0.0066
UEFA Europa League,2020,CSKA Moscow,66.11813,0.0064
UEFA Europa League,2020,Lazio,72.09006,0.00485
UEFA Europa League,2020,PSV,63.67351,0.00475
UEFA Europa League,2020,Dynamo Kiev,67.02046,0.0037
UEFA Europa League,2020,Stade Rennes,68.66212,0.0033
UEFA Europa League,2020,Slavia Prague,63.19371,0.00325
UEFA Europa League,2020,Club Brugge,68.83504,0.0032
UEFA Europa League,2020,PAOK Salonika,60.43522,0.0031
UEFA Europa League,2020,Rangers,61.2333,0.0027
UEFA Europa League,2020,AEK Athens,60.22357,0.00255
UEFA Europa League,2020,Ludogorets,58.74202,0.0023
UEFA Europa League,2020,Marseille,65.03117,0.00215
UEFA Europa League,2020,FC Krasnodar,64.815,0.00195
UEFA Europa League,2020,AZ,60.22216,0.00145
UEFA Europa League,2020,Maccabi Tel-Aviv,56.18708,0.00125
UEFA Europa League,2020,Braga,59.76947,0.0012
UEFA Europa League,2020,LASK Linz,58.0612,0.0012
UEFA Europa League,2020,Feyenoord,57.87166,0.00115
UEFA Europa League,2020,Lokomotiv Moscow,60.63727,0.0011
UEFA Europa League,2020,Nice,57.19822,0.00105
UEFA Europa League,2020,Rapid Vienna,55.15676,0.001
UEFA Europa League,2020,Red Star Belgrade,56.48291,0.00095
UEFA Europa League,2020,FC Midtjylland,57.95033,0.00085
UEFA Europa League,2020,Hapoel Be'er,55.60871,0.0008
UEFA Europa League,2020,Lech Poznan,53.0928,0.0008
UEFA Europa League,2020,KAA Gent,52.91569,0.0006
UEFA Europa League,2020,Ferencvaros,54.14011,0.0006
UEFA Europa League,2020,Wolfsberger AC,51.39381,0.0005
UEFA Europa League,2020,CSKA Sofia,54.66157,0.00035
UEFA Europa League,2020,Sparta Prague,54.39222,0.00035
UEFA Europa League,2020,FK Qarabag,52.28521,0.00035
UEFA Europa League,2020,Standard Liege,51.03345,0.00025
UEFA Europa League,2020,CFR 1907 Cluj,50.79204,0.00015
UEFA Europa League,2020,Molde,51.28299,0.00015
UEFA Europa League,2020,Slovan Liberec,42.67355,0.0001
UEFA Europa League,2020,Antwerp,48.47716,5e-05
UEFA Europa League,2020,Istanbul Basaksehir,52.7545,5e-05
UEFA Europa League,2020,Sivasspor,43.77108,5e-05
UEFA Europa League,2020,Omonia Nicosia,45.50859,5e-05
UEFA Europa League,2020,Dundalk,45.1421,1e-05
UEFA Europa League,2020,Rijeka,38.05773,1e-05
UEFA Europa League,2020,FC Zorya Luhansk,41.66638,1e-05
UEFA Europa League,2019,Manchester United,81.81595,0.08815
UEFA Europa League,2019,FC Porto,78.40947,0.05845
UEFA Europa League,2019,Arsenal,79.36129,0.0569
UEFA Europa League,2019,Sevilla FC,77.49789,0.0442
UEFA Europa League,2019,FC Salzburg,81.61547,0.02985
UEFA Europa League,2019,Borussia Dortmund,84.31643,0.02975
UEFA Europa League,2019,Atletico Madrid,83.9369,0.02935
UEFA Europa League,2019,Juventus,90.14446,0.0291
UEFA Europa League,2019,Bayer Leverkusen,82.0201,0.02725
UEFA Europa League,2019,Internazionale,80.23023,0.0261
UEFA Europa League,2019,Barcelona,91.55512,0.02575
UEFA Europa League,2019,Liverpool,92.14145,0.0252
UEFA Europa League,2019,Wolverhampton,73.38105,0.0244
UEFA Europa League,2019,Napoli,81.98098,0.024
UEFA Europa League,2019,Eintracht Frankfurt,73.74805,0.0223
UEFA Europa League,2019,Getafe,73.3064,0.0212
UEFA Europa League,2019,Tottenham Hotspur,84.49071,0.02035
UEFA Europa League,2019,Young Boys,72.00562,0.01985
UEFA Europa League,2019,FC Krasnodar,71.9691,0.01925
UEFA Europa League,2019,PSV,71.33551,0.01915
UEFA Europa League,2019,AS Roma,72.08252,0.01885
UEFA Europa League,2019,Olympiacos,74.84871,0.0187
UEFA Europa League,2019,Paris Saint-Germain,88.50801,0.01845
UEFA Europa League,2019,VfL Wolfsburg,71.32547,0.01825
UEFA Europa League,2019,Borussia Monchengladbach,71.80399,0.0181
UEFA Europa League,2019,Real Madrid,85.2734,0.01685
UEFA Europa League,2019,Chelsea,84.31412,0.01565
UEFA Europa League,2019,Bayern Munich,93.56255,0.01565
UEFA Europa League,2019,Ajax,82.41479,0.0153
UEFA Europa League,2019,Lazio,69.94816,0.0129
UEFA Europa League,2019,FC Copenhagen,67.41516,0.0125
UEFA Europa League,2019,RB Leipzig,82.83305,0.01235
UEFA Europa League,2019,Valencia,76.86302,0.0118
UEFA Europa League,2019,Espanyol,68.78845,0.01065
UEFA Europa League,2019,Sporting CP,67.18594,0.00965
UEFA Europa League,2019,Benfica,76.3759,0.00955
UEFA Europa League,2019,Celtic,66.09744,0.00935
UEFA Europa League,2019,CSKA Moscow,67.33723,0.0091
UEFA Europa League,2019,Lyon,74.90903,0.00785
UEFA Europa League,2019,Shakhtar Donetsk,70.96714,0.00755
UEFA Europa League,2019,Zenit St Petersburg,72.50933,0.00755
UEFA Europa League,2019,Dynamo Kiev,65.44479,0.0074
UEFA Europa League,2019,Basel,66.42142,0.00655
UEFA Europa League,2019,Club Brugge,68.51081,0.006
UEFA Europa League,2019,Ludogorets,63.33606,0.00585
